estimate_id,ref,source_document_url,source_document_kind,source_locator,source_locator_status,locator_match_basis,match_score,audited_on
ICI-ca26aa02c1-01,PMID:34380663,https://pmc.ncbi.nlm.nih.gov/articles/PMC8330584/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-31cd333339-01,PMID:34380663,https://pmc.ncbi.nlm.nih.gov/articles/PMC8330584/,pmc_full_text,Results > Outcomes,verified,"endpoint,numerator/denominator,value,population:5",22,2026-07-31
ICI-68f695eab6-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-ac6660f176-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-99df990742-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,denominator,population:1",15,2026-07-31
ICI-14ea45d388-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,"Results, Clinical Activity",verified,manual population and denominator review; docs/curation-audit.md,,2026-09-15
ICI-28b78feb76-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,RESULTS > EFFICACY,verified,"endpoint,value,denominator,timepoint,population:2",18,2026-07-31
ICI-d4d51e026e-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,value,denominator,timepoint,population:1",18,2026-07-31
ICI-eb0f232db6-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,RESULTS > EFFICACY,verified,"endpoint,value,denominator,timepoint,population:2",18,2026-07-31
ICI-0c6031d882-01,PMID:37672694,https://pmc.ncbi.nlm.nih.gov/articles/PMC10729808/,pmc_full_text,,not_verified,no source block matched the endpoint and row-specific evidence,0,2026-07-31
ICI-c813ebc19a-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:2",13,2026-07-31
ICI-9e0fec3287-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-0a58ba9e67-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",verified,"endpoint,value,population:1",13,2026-07-31
ICI-9d9b2a4f31-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-0643a1207d-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-c22314cfc5-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a95ee422da-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-ee5536cda9-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-20f6937be0-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a44c21bbe4-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-07b7aa4086-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-55894ec561-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-8a975a40d8-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-9a6eed08d9-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-8a35e54935-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-57d61767e6-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-6c88fa7795-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-731d06342d-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:1",12,2026-07-31
ICI-b2a5638ad3-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-3a3134b17b-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-d80348660e-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,population:4",18,2026-07-31
ICI-c2623b060c-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-39a714d8c2-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,timepoint,population:4",17,2026-07-31
ICI-e3e64cda80-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:4",21,2026-07-31
ICI-397e5355c4-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:4",21,2026-07-31
ICI-26a43e9c90-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:4",21,2026-07-31
ICI-1f563cc0f2-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:3",14,2026-07-31
ICI-eb8594ede7-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:3",21,2026-07-31
ICI-e12e2040c4-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:3",21,2026-07-31
ICI-c21f2242ff-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-def38304ee-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a2e719caec-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-7c1d85c64f-01,PMID:31812554,https://pubmed.ncbi.nlm.nih.gov/31812554/,pubmed_abstract,,not_verified,no source block matched the endpoint and row-specific evidence,0,2026-07-31
ICI-70976624e2-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",verified,"endpoint,numerator/denominator",16,2026-07-31
ICI-cc40aee04f-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:2",13,2026-07-31
ICI-ab0d19608c-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:1",12,2026-07-31
ICI-c5a846763f-01,PMID:39343511,https://pmc.ncbi.nlm.nih.gov/articles/PMC11440204/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3ce1bd36b9-01,PMID:39343511,https://pmc.ncbi.nlm.nih.gov/articles/PMC11440204/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-c11835f458-01,PMID:39356983,https://pmc.ncbi.nlm.nih.gov/articles/PMC11779594/,pmc_full_text,"Abstract, RESULTS:",verified,"endpoint,value,denominator,ci,population:3",21,2026-07-31
ICI-7d96281f66-01,PMID:39356983,https://pmc.ncbi.nlm.nih.gov/articles/PMC11779594/,pmc_full_text,"Abstract, RESULTS:",verified,"endpoint,value,denominator,timepoint,population:3",20,2026-07-31
ICI-132bab9102-01,PMID:39356983,https://pmc.ncbi.nlm.nih.gov/articles/PMC11779594/,pmc_full_text,"Abstract, RESULTS:",verified,"endpoint,value_status,timepoint,population:3",18,2026-07-31
ICI-0b50764941-01,PMID:39356983,https://pmc.ncbi.nlm.nih.gov/articles/PMC11779594/,pmc_full_text,"Abstract, RESULTS:",verified,"endpoint,value,ci,population:3",19,2026-07-31
ICI-08a3707108-01,PMID:39356983,https://pmc.ncbi.nlm.nih.gov/articles/PMC11779594/,pmc_full_text,"Abstract, RESULTS:",verified,"endpoint,value,denominator,ci,population:2",20,2026-07-31
ICI-d94b6bb0c5-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",verified,"endpoint,numerator/denominator",16,2026-07-31
ICI-b2e389837c-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",verified,"endpoint,value,population:1",13,2026-07-31
ICI-89ff10c6f4-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:2",13,2026-07-31
ICI-5def647922-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3d5c73d0ec-01,PMID:41760889,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065800/,pmc_full_text,Abstract,source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-3bdccb427b-01,PMID:41760889,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065800/,pmc_full_text,Abstract,source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-702c35cb4f-01,PMID:41760889,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065800/,pmc_full_text,Abstract,source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-02efacfe24-01,PMID:41760889,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065800/,pmc_full_text,Abstract,source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-966f14ec2d-01,PMID:41760889,https://pmc.ncbi.nlm.nih.gov/articles/PMC13065800/,pmc_full_text,Abstract,source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-1f683d7cae-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:2",13,2026-07-31
ICI-678e86ab65-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",verified,"endpoint,numerator/denominator",16,2026-07-31
ICI-7e796043d1-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,population:3",14,2026-07-31
ICI-ede3c1f501-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-e2003093ee-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-458b806694-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-2e46a4627a-01,PMID:37429302,https://pubmed.ncbi.nlm.nih.gov/37429302/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a166d88a43-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-ba2003b708-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,population:1",16,2026-07-31
ICI-b09be66c23-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-1a9349bc90-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-3685d2df14-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-27d906d8d8-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-56ba2f840b-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-5a30bd2006-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-72b03ee23c-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-6b8787485e-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-d55e60ec89-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,"Abstract, Findings:",verified,"endpoint,value",12,2026-07-31
ICI-6b3d5949b5-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-82862f9fa1-01,PMID:28988646,https://pmc.ncbi.nlm.nih.gov/articles/PMC7939029/,pmc_full_text,RESULTS,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-dcdc418d17-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-f646ad58df-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-1793125d04-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-40e61d0514-01,DOI:10.1200/JCO.2019.37.15_suppl.11015,https://doi.org/10.1200/JCO.2019.37.15_suppl.11015,doi_record,,citation_only,source citation verified; no public text block was available,0,2026-07-31
ICI-367f3b5460-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-82493d756c-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-41ab79b829-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-e5955363a7-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-49a3e7662d-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-f5a30654c5-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-95006a6a56-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-f88742e370-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-23cadc3e71-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-42926cc658-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-29c468a953-01,PMID:27269741,https://pubmed.ncbi.nlm.nih.gov/27269741/,pubmed_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-90f14ccfd4-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-af4d467962-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,ci",16,2026-07-31
ICI-19aa29a628-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,ci,timepoint",19,2026-07-31
ICI-5c4b4bdda9-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,timepoint",15,2026-07-31
ICI-3b629d1cb9-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-c7d27e5de6-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,population:1",15,2026-07-31
ICI-60dd3b1cb7-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint,population:1",22,2026-07-31
ICI-57d77b4845-01,PMID:30664989,https://pubmed.ncbi.nlm.nih.gov/30664989/,pubmed_abstract,"Abstract, Results",verified,"endpoint,value,denominator,timepoint,population:1",18,2026-07-31
ICI-c45f7ddf79-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-7e43e71bba-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,RESULTS > EFFICACY,verified,"endpoint,value,timepoint,population:2",16,2026-07-31
ICI-27c515fc41-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,timepoint,population:1",12,2026-07-31
ICI-20b555f216-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-20908fed0d-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,RESULTS > EFFICACY,verified,"endpoint,value,ci,timepoint,population:1",19,2026-07-31
ICI-8aa6f777dd-01,PMID:28889792,https://pmc.ncbi.nlm.nih.gov/articles/PMC5706778/,pmc_full_text,"Abstract, RESULTS",verified,"endpoint,timepoint",11,2026-07-31
ICI-f5d6afe3dc-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-53f27342de-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-396667cde6-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-61af6d64ce-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-13894b2b45-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-217504b01d-01,PMID:25891173,https://pubmed.ncbi.nlm.nih.gov/25891173/,pubmed_abstract,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a3004563b1-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,Results > Efficacy,verified,"endpoint,value,population:1",12,2026-07-31
ICI-407f1436e7-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,ci,timepoint",19,2026-07-31
ICI-be6e0822b2-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,timepoint",11,2026-07-31
ICI-6615510560-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,timepoint",15,2026-07-31
ICI-a37f415429-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,Results > Efficacy,verified,"endpoint,value,population:1",12,2026-07-31
ICI-fd53c9008e-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,ci,timepoint,population:1",20,2026-07-31
ICI-1937997384-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,ci,timepoint,population:1",20,2026-07-31
ICI-8fd36e30fa-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-c2331e566c-01,PMID:26027431,https://pmc.ncbi.nlm.nih.gov/articles/PMC5698905/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,ci,timepoint,population:1",20,2026-07-31
ICI-a1bc8eafa7-01,PMID:34818112,https://pmc.ncbi.nlm.nih.gov/articles/PMC8718224/,pmc_full_text,"Abstract, RESULTS",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-ed05cf4cd2-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",verified,"endpoint,numerator/denominator,value,denominator,population:1",23,2026-07-31
ICI-d0ddb2caf4-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Results",verified,"endpoint,numerator/denominator,value,denominator,ci",26,2026-07-31
ICI-57fb7038b4-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-a0389e6e5e-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-cab740b982-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-09663178bb-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-ccaccda0f7-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-97f9f92acc-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Results",verified,"endpoint,numerator/denominator,value,denominator,ci,population:2",28,2026-07-31
ICI-33cc121b26-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-0aa97fc15d-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Results",verified,"endpoint,numerator/denominator,value,denominator,ci,population:2",28,2026-07-31
ICI-cf87d987e7-01,PMID:29543932,https://pmc.ncbi.nlm.nih.gov/articles/PMC5885175/,pmc_abstract,"Abstract, Findings",source_section,source citation verified; only a coarse public source section was available,0,2026-07-31
ICI-50e20a6ba2-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,Table 4,verified,"endpoint,denominator,ci,population:1",16,2026-07-31
ICI-18e6f590bc-01,PMID:30515672,https://pmc.ncbi.nlm.nih.gov/articles/PMC6570778/,pmc_full_text,"Abstract, Results",verified,"endpoint,value,denominator,ci,timepoint,population:1",22,2026-07-31
