dataset,row_key,cancer_code,regimen,metric,value,reference,source_review_status,source_locator,findings
cancer-ici-response-estimates,ICI-d4b9ddceed-01,SARC_ANGIO,PD-1+CTLA-4,CRR,6.25,PMID:34380663,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-9676c4df19-01,SARC_ANGIO,PD-1+CTLA-4,PFS_RATE,38,PMID:34380663,prior_locator_verified,Results > Outcomes,
cancer-ici-response-estimates,ICI-a30213aaed-01,SARC_ANGIO,PD-1+CTLA-4,OS,,PMID:34380663,audited_gap,"Abstract, Results",
cancer-ici-response-estimates,ICI-ca26aa02c1-01,SARC_ANGIO,PD-1+CTLA-4,DOR,,PMID:34380663,audited_gap,"Abstract, Results",small_denominator
cancer-ici-response-estimates,ICI-31cd333339-01,SARC_ANGIO,PD-1+CTLA-4,ORR,60,PMID:34380663,prior_locator_verified,Results > Outcomes,small_denominator
cancer-ici-response-estimates,ICI-68f695eab6-01,SARC_ASPS,PD-L1,ORR,37,PMID:37672694,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ac6660f176-01,SARC_ASPS,PD-L1,CRR,1.9,PMID:37672694,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-99df990742-01,SARC_ASPS,PD-L1,PR_COUNT,18,PMID:37672694,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-14ea45d388-01,SARC_ASPS,PD-L1,DCR,90.4,PMID:37672694,prior_locator_verified,"Results, Clinical Activity",
cancer-ici-response-estimates,ICI-28b78feb76-01,SARC_ASPS,PD-L1,DOR,24.7,PMID:37672694,prior_locator_verified,RESULTS > EFFICACY,
cancer-ici-response-estimates,ICI-d4d51e026e-01,SARC_ASPS,PD-L1,PFS,20.8,PMID:37672694,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-eb0f232db6-01,SARC_ASPS,PD-L1,TIME_TO_RESPONSE,3.6,PMID:37672694,prior_locator_verified,RESULTS > EFFICACY,
cancer-ici-response-estimates,ICI-0c6031d882-01,SARC_ASPS,PD-L1,TUMOR_SHRINKAGE,-66.2,PMID:37672694,prior_locator_not_verified,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-c813ebc19a-01,SARC_CHON,PD-1,ORR,20,PMID:28988646,prior_locator_verified,RESULTS,small_denominator
cancer-ici-response-estimates,ICI-9e0fec3287-01,SARC_CHON,PD-1,CRR,0,PMID:28988646,prior_locator_source_section,"Abstract, Findings:",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-0a58ba9e67-01,SARC_CHOR,PD-1,ORR,12,PMID:37429302,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-9d9b2a4f31-01,SARC_CHOR,PD-1,CRR,0,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0643a1207d-01,SARC_CHOR,PD-1,DCR,83,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-c22314cfc5-01,SARC_CHOR,PD-1,PFS,6.6,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a95ee422da-01,SARC_CHOR,PD-1,PFS_RATE,31.2,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ee5536cda9-01,SARC_CHOR,PD-1,OS,,PMID:37429302,audited_gap,"Abstract, Findings",
cancer-ici-response-estimates,ICI-20f6937be0-01,SARC_CHOR,PD-1,OS_RATE,76.6,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a44c21bbe4-01,SARC_CHOR,PD-1,ORR,6.2,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-07b7aa4086-01,SARC_CHOR,PD-1,PFS,2.8,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-55894ec561-01,SARC_CHOR,PD-1,OS,19.7,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-8a975a40d8-01,SARC_DDLPS,PD-1,ORR,10,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-9a6eed08d9-01,SARC_DDLPS,PD-1,CRR,0,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-8a35e54935-01,SARC_DDLPS,PD-1,PFS,2,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-57d61767e6-01,SARC_DDLPS,PD-1,PFS_RATE,44,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-6c88fa7795-01,SARC_DDLPS,PD-1,OS,13,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-731d06342d-01,SARC_DDLPS,PD-1,ORR,20,PMID:28988646,prior_locator_verified,RESULTS,excluded_from_pooling
cancer-ici-response-estimates,ICI-b2a5638ad3-01,SARC_DDLPS,PD-1,PFS,25,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-3a3134b17b-01,SARC_DDLPS,PD-1,PFS_RATE,60,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-d80348660e-01,SARC_DDLPS,PD-1,ORR,18,PMID:28988646,prior_locator_verified,RESULTS,excluded_from_pooling
cancer-ici-response-estimates,ICI-c2623b060c-01,SARC_DDLPS,PD-1,CRR,2.5,PMID:28988646,prior_locator_source_section,"Abstract, Findings:",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-39a714d8c2-01,SARC_DDLPS,PD-1,DOR,33,PMID:28988646,prior_locator_verified,RESULTS,small_denominator
cancer-ici-response-estimates,ICI-e3e64cda80-01,SARC_DDLPS,PD-1,PFS,18,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-397e5355c4-01,SARC_DDLPS,PD-1,OS,49,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-26a43e9c90-01,SARC_DDLPS,PD-1,PFS_RATE,55,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-1f563cc0f2-01,SARC_DDLPS,PD-1,ORR,40,PMID:28988646,prior_locator_verified,RESULTS,excluded_from_pooling
cancer-ici-response-estimates,ICI-eb8594ede7-01,SARC_DDLPS,PD-1,PFS,30,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-e12e2040c4-01,SARC_DDLPS,PD-1,PFS_RATE,70,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-c21f2242ff-01,SARC_DSRCT,PD-1,ORR,12.5,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-def38304ee-01,SARC_DSRCT,PD-1,CRR,0,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-a2e719caec-01,SARC_EPITH,PD-1,ORR,16.7,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-7c1d85c64f-01,SARC_EPITH,PD-1,ORR,,PMID:31812554,audited_gap,,
cancer-ici-response-estimates,ICI-70976624e2-01,SARC_EWS,PD-1,ORR,0,PMID:28988646,prior_locator_verified,"Abstract, Findings:",
cancer-ici-response-estimates,ICI-cc40aee04f-01,SARC_EWS,PD-1,ORR,5,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-ab0d19608c-01,SARC_EWS,PD-1,ORR,20,PMID:28988646,prior_locator_verified,RESULTS,small_denominator
cancer-ici-response-estimates,ICI-c5a846763f-01,SARC_GIST,PD-1,ORR,0,PMID:39343511,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-3ce1bd36b9-01,SARC_GIST,PD-1+CTLA-4,ORR,0,PMID:39343511,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-c11835f458-01,SARC_KS,PD-1,ORR,62.1,PMID:39356983,prior_locator_verified,"Abstract, RESULTS:",
cancer-ici-response-estimates,ICI-7d96281f66-01,SARC_KS,PD-1,PFS,28.2,PMID:39356983,prior_locator_verified,"Abstract, RESULTS:",
cancer-ici-response-estimates,ICI-132bab9102-01,SARC_KS,PD-1,DOR,,PMID:39356983,audited_gap,"Abstract, RESULTS:",
cancer-ici-response-estimates,ICI-0b50764941-01,SARC_KS,PD-1,DOR_RATE,92.3,PMID:39356983,prior_locator_verified,"Abstract, RESULTS:",
cancer-ici-response-estimates,ICI-08a3707108-01,SARC_KS,PD-1,ORR,87.5,PMID:39356983,prior_locator_verified,"Abstract, RESULTS:",small_denominator
cancer-ici-response-estimates,ICI-d94b6bb0c5-01,SARC_LMS,PD-1,ORR,0,PMID:28988646,prior_locator_verified,"Abstract, Findings:",
cancer-ici-response-estimates,ICI-b2e389837c-01,SARC_LMS,PD-1,ORR,40,PMID:28988646,prior_locator_verified,"Abstract, Findings:",excluded_from_pooling
cancer-ici-response-estimates,ICI-89ff10c6f4-01,SARC_LMS,PD-1,ORR,20,PMID:28988646,prior_locator_verified,RESULTS,excluded_from_pooling
cancer-ici-response-estimates,ICI-5def647922-01,SARC_LMS,PD-1,ORR,10,PMID:28988646,prior_locator_source_section,"Abstract, Findings:",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-3d5c73d0ec-01,SARC_MPNST,PD-1,ORR,12.5,PMID:41760889,prior_locator_source_section,Abstract,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-3bdccb427b-01,SARC_MPNST,PD-1,CBR,12.5,PMID:41760889,prior_locator_source_section,Abstract,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-702c35cb4f-01,SARC_MPNST,PD-1,DCR,62.5,PMID:41760889,prior_locator_source_section,Abstract,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-02efacfe24-01,SARC_MPNST,PD-1,PFS,3.9,PMID:41760889,prior_locator_source_section,Abstract,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-966f14ec2d-01,SARC_MPNST,PD-1,OS,7.3,PMID:41760889,prior_locator_source_section,Abstract,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-1f683d7cae-01,SARC_OS,PD-1,ORR,5,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-678e86ab65-01,SARC_OS,PD-1,ORR,0,PMID:28988646,prior_locator_verified,"Abstract, Findings:",
cancer-ici-response-estimates,ICI-7e796043d1-01,SARC_OS,PD-1,ORR,20,PMID:28988646,prior_locator_verified,RESULTS,small_denominator
cancer-ici-response-estimates,ICI-ede3c1f501-01,SARC_SMARCA4,PD-1,ORR,25,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e2003093ee-01,SARC_SMARCA4,PD-1,DCR,50,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-458b806694-01,SARC_SMARCA4,PD-1,DOR,13.3,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-2e46a4627a-01,SARC_SMARCA4,PD-1,PFS,2,PMID:37429302,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a166d88a43-01,SARC_SYN,PD-1,ORR,10,PMID:28988646,prior_locator_source_section,"Abstract, Findings:",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ba2003b708-01,SARC_SYN,PD-1,ORR,18,PMID:28988646,prior_locator_verified,RESULTS,excluded_from_pooling
cancer-ici-response-estimates,ICI-b09be66c23-01,SARC_SYN,PD-1,PFS,18,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-1a9349bc90-01,SARC_SYN,PD-1,OS,49,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-3685d2df14-01,SARC_SYN,PD-1,PFS_RATE,55,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-27d906d8d8-01,SARC_UPS,PD-1,ORR,23,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-56ba2f840b-01,SARC_UPS,PD-1,CRR,5,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-5a30bd2006-01,SARC_UPS,PD-1,PFS,3,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-72b03ee23c-01,SARC_UPS,PD-1,PFS_RATE,50,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-6b8787485e-01,SARC_UPS,PD-1,OS,12,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-d55e60ec89-01,SARC_UPS,PD-1,ORR,40,PMID:28988646,prior_locator_verified,"Abstract, Findings:",excluded_from_pooling
cancer-ici-response-estimates,ICI-6b3d5949b5-01,SARC_UPS,PD-1,PFS,30,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-82862f9fa1-01,SARC_UPS,PD-1,PFS_RATE,70,PMID:28988646,prior_locator_verified,RESULTS,
cancer-ici-response-estimates,ICI-dcdc418d17-01,SARC_UPS,PD-1,ORR,10,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f646ad58df-01,SARC_UPS,PD-1,PFS,2,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-1793125d04-01,SARC_UPS,PD-1,PFS_RATE,44,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-40e61d0514-01,SARC_UPS,PD-1,OS,13,DOI:10.1200/JCO.2019.37.15_suppl.11015,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-367f3b5460-01,SCLC,PD-1,ORR,10,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-82493d756c-01,SCLC,PD-1,PFS,1.4,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-41ab79b829-01,SCLC,PD-1,OS,4.4,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-e5955363a7-01,SCLC,PD-1+CTLA-4,ORR,23,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-49a3e7662d-01,SCLC,PD-1+CTLA-4,ORR,19,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f5a30654c5-01,SCLC,PD-1+CTLA-4,ORR,23,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-95006a6a56-01,SCLC,PD-1,ORR,10,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-f88742e370-01,SCLC,PD-1+CTLA-4,ORR,19,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-23cadc3e71-01,SCLC,PD-1+CTLA-4,ORR,23,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-42926cc658-01,SCLC,PD-1+CTLA-4,DOR,11.7,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-29c468a953-01,SCLC,PD-1+CTLA-4,OS_RATE,43,PMID:27269741,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-90f14ccfd4-01,SCLC,PD-L1,ORR,2.3,PMID:30664989,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-af4d467962-01,SCLC,PD-L1,DCR,20.9,PMID:30664989,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-19aa29a628-01,SCLC,PD-L1,PFS,1.4,PMID:30664989,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-5c4b4bdda9-01,SCLC,PD-L1,OS,9.5,PMID:30664989,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-3b629d1cb9-01,SCLC,non-ICI,ORR,10,PMID:30664989,prior_locator_source_section,"Abstract, Results",excluded_from_pooling;numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-c7d27e5de6-01,SCLC,non-ICI,DCR,65,PMID:30664989,prior_locator_verified,"Abstract, Results",excluded_from_pooling
cancer-ici-response-estimates,ICI-60dd3b1cb7-01,SCLC,non-ICI,PFS,4.3,PMID:30664989,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-57d77b4845-01,SCLC,non-ICI,OS,8.7,PMID:30664989,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-c45f7ddf79-01,SKCM,PD-1,ORR,43.7,PMID:28889792,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-7e43e71bba-01,SKCM,PD-1,PFS,6.9,PMID:28889792,prior_locator_verified,RESULTS > EFFICACY,
cancer-ici-response-estimates,ICI-27c515fc41-01,SKCM,PD-1,OS,36.9,PMID:28889792,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-20b555f216-01,SKCM,PD-1+CTLA-4,ORR,57.6,PMID:28889792,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-20908fed0d-01,SKCM,PD-1+CTLA-4,PFS,11.5,PMID:28889792,prior_locator_verified,RESULTS > EFFICACY,
cancer-ici-response-estimates,ICI-8aa6f777dd-01,SKCM,PD-1+CTLA-4,OS,72.1,PMID:28889792,prior_locator_verified,"Abstract, RESULTS",
cancer-ici-response-estimates,ICI-f5d6afe3dc-01,SKCM,PD-1,ORR,33.7,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-53f27342de-01,SKCM,PD-1,PFS_RATE,47.3,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-396667cde6-01,SKCM,PD-1,OS_RATE,74.1,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-61af6d64ce-01,SKCM,PD-1,ORR,32.9,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified;response_denominator_missing
cancer-ici-response-estimates,ICI-13894b2b45-01,SKCM,PD-1,PFS_RATE,46.4,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-217504b01d-01,SKCM,PD-1,OS_RATE,68.4,PMID:25891173,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a3004563b1-01,SKCM,PD-1+CTLA-4,ORR,57.6,PMID:26027431,prior_locator_verified,Results > Efficacy,
cancer-ici-response-estimates,ICI-407f1436e7-01,SKCM,PD-1+CTLA-4,PFS,11.5,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-be6e0822b2-01,SKCM,PD-1+CTLA-4,PFS,14,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-6615510560-01,SKCM,PD-1+CTLA-4,PFS,11.2,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-a37f415429-01,SKCM,PD-1,ORR,43.7,PMID:26027431,prior_locator_verified,Results > Efficacy,
cancer-ici-response-estimates,ICI-fd53c9008e-01,SKCM,PD-1,PFS,6.9,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-1937997384-01,SKCM,PD-1,PFS,5.3,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-8fd36e30fa-01,SKCM,CTLA-4,ORR,19,PMID:26027431,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-c2331e566c-01,SKCM,CTLA-4,PFS,2.9,PMID:26027431,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-a1bc8eafa7-01,SKCM,PD-1+CTLA-4,ORR,58,PMID:34818112,prior_locator_source_section,"Abstract, RESULTS",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ed05cf4cd2-01,STAD,PD-1,ORR,11.6,PMID:29543932,prior_locator_verified,"Abstract, Findings",
cancer-ici-response-estimates,ICI-d0ddb2caf4-01,STAD,PD-1,CRR,2.3,PMID:29543932,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-57fb7038b4-01,STAD,PD-1,DOR,8.4,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-a0389e6e5e-01,STAD,PD-1,PFS,2,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-cab740b982-01,STAD,PD-1,OS,5.6,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-09663178bb-01,STAD,PD-1,OS_RATE,46.5,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-ccaccda0f7-01,STAD,PD-1,OS_RATE,23.4,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-97f9f92acc-01,STAD,PD-1,ORR,15.5,PMID:29543932,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-33cc121b26-01,STAD,PD-1,DOR,16.3,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-0aa97fc15d-01,STAD,PD-1,ORR,6.4,PMID:29543932,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-cf87d987e7-01,STAD,PD-1,DOR,6.9,PMID:29543932,prior_locator_source_section,"Abstract, Findings",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-50e20a6ba2-01,STAD,PD-L1,ORR,10,PMID:30515672,prior_locator_verified,Table 4,
cancer-ici-response-estimates,ICI-18e6f590bc-01,STAD,PD-L1,OS,9.1,PMID:30515672,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-3cddba579b-01,STAD,PD-L1,PFS,2.4,PMID:30515672,prior_locator_verified,Results > Antitumor activity,
cancer-ici-response-estimates,ICI-5da4d6fdf7-01,STAD,PD-L1,DCR,52.5,PMID:30515672,prior_locator_verified,Results > Antitumor activity,
cancer-ici-response-estimates,ICI-fa05476918-01,STAD,PD-L1,ORR,27.3,PMID:30515672,prior_locator_verified,Results > Antitumor activity,
cancer-ici-response-estimates,ICI-cb39f9d8c5-01,STAD,PD-L1,ORR,3.7,PMID:30515672,prior_locator_verified,Results > Antitumor activity,
cancer-ici-response-estimates,ICI-bb314fcb71-01,STAD,PD-L1,ORR,6.7,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-20a62140e7-01,STAD,PD-L1,DCR,56.7,PMID:30717797,prior_locator_verified,Results > Antitumor activity: 1 L-mn subgroup,
cancer-ici-response-estimates,ICI-6cee5f3ef2-01,STAD,PD-L1,DOR,21.4,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-ccd084e87f-01,STAD,PD-L1,PFS,2.8,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-90bfdb9944-01,STAD,PD-L1,OS,11.1,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-40de23bd19-01,STAD,PD-L1,ORR,6.7,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-f9f8ec92c2-01,STAD,PD-L1,DCR,28.3,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-e3ccda0d08-01,STAD,PD-L1,DOR,3.5,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-8ea7d669ef-01,STAD,PD-L1,PFS,1.4,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-2674a4fd11-01,STAD,PD-L1,OS,6.6,PMID:30717797,prior_locator_verified,"Abstract, Results",
cancer-ici-response-estimates,ICI-564618bbc1-01,STAD,PD-L1,ORR,7.7,PMID:30717797,prior_locator_verified,Results > Antitumor activity: 1 L-mn subgroup,
cancer-ici-response-estimates,ICI-56cbc1b355-01,STAD,PD-L1,ORR,3.9,PMID:30717797,prior_locator_verified,Results > Antitumor activity: 1 L-mn subgroup,
cancer-ici-response-estimates,ICI-e37537fa7c-01,TGCT,PD-1,ORR,0,PMID:29045540,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-2fe21eab0e-01,TGCT,PD-1,CRR,0,PMID:29045540,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-49ee9f3ea2-01,TGCT,PD-1,DCR,16.7,PMID:29045540,prior_locator_source_section,"Abstract, Results",numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-b738c2d9c3-01,THCA,PD-1,ORR,6.8,DOI:10.1002/cncr.34657,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-b9da0f2f10-01,THCA,PD-1,DOR,18.4,DOI:10.1002/cncr.34657,prior_locator_citation_only,,numeric_source_location_not_verified;small_denominator
cancer-ici-response-estimates,ICI-c9e54f1c59-01,THCA,PD-1,PFS,4.2,DOI:10.1002/cncr.34657,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-6c8a074707-01,THCA,PD-1,OS,34.5,DOI:10.1002/cncr.34657,prior_locator_citation_only,,numeric_source_location_not_verified
cancer-ici-response-estimates,ICI-3fda461db1-01,THCA,PD-1,ORR,8.7,DOI:10.1002/cncr.34657,prior_locator_citation_only,,numeric_source_location_not_verified
